Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
US34540TQZ83,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-29,2020-06-20,34540TQZ8=,6598000.0,2.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-29,,,Ba1,BBB-,99.6715,3.06656,3.09,2.89,3.06656,120.683065,Ordinary Call,,115.016804,122.9,2.8e-05,148.762765,99.779341,0.431513,0.004308,0.004877,0.431513,99.563963,148.769244,,,,0.4306,0.4243,0.389,
US34540TQY19,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-22,2027-06-20,34540TQY1=,10200000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-22,,,Ba1,BBB-,97.3684,4.418808,4.46,4.26,4.418808,267.331199,Ordinary Call,,233.013769,246.9,0.080799,264.995552,98.709735,5.746353,0.056105,-2.008435,5.746353,95.904507,266.302764,,,,6.4718,6.335,46.9036,
US34540TQX36,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-22,2022-06-20,34540TQX3=,2618000.0,2.9,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-22,,,Ba1,BBB-,99.0073,3.327485,3.35,3.15,3.327485,162.795984,Ordinary Call,,155.524271,166.7,0.001137,175.00751,99.553829,2.256446,0.022384,-0.421709,2.256446,98.434625,175.056854,,,,2.3598,2.3223,6.6343,
US34540TQW52,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-22,2020-06-20,34540TQW5=,3254000.0,2.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-22,,,Ba1,BBB-,99.6288,3.066611,3.09,2.89,3.066611,120.761304,Ordinary Call,,115.092751,122.9,2.8e-05,148.767808,99.736588,0.431513,0.004305,0.004878,0.431513,99.521316,148.774288,,,,0.4306,0.4243,0.389,
US34540TQT24,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-15,2020-06-20,34540TQT2=,2667000.0,2.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-15,,,Ba1,BBB-,99.6288,3.066611,3.09,2.89,3.066611,120.761304,Ordinary Call,,115.092751,122.9,2.8e-05,148.767808,99.736588,0.431513,0.004305,0.004878,0.431513,99.521316,148.774288,,,,0.4306,0.4243,0.389,
US34540TQU96,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-15,2022-06-20,34540TQU9=,2645000.0,2.9,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-15,,,Ba1,BBB-,99.0073,3.327485,3.35,3.15,3.327485,162.795984,Ordinary Call,,155.524271,166.7,0.001137,175.00751,99.553829,2.256446,0.022384,-0.421709,2.256446,98.434625,175.056854,,,,2.3598,2.3223,6.6343,
US345397YM97,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-12,2020-06-12,345397YM9=,650000000.0,2.425,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-12,,BBB,Ba1,BBB-,99.8979,2.670322,2.7,2.65,2.670322,87.524421,,,85.907421,89.8,0.0,113.190142,99.999443,0.406647,0.004071,0.003642,0.406647,99.796585,113.190142,,,,0.4083,0.404,0.3264,
US345397YN70,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-12,2020-06-12,345397YN7=,350000000.0,2.67725,LIUSD3M,4.0,Floating: Fixed Margin over Index,2019-12-12,,BBB,Ba1,BBB-,100.0239,2.622702,2.618,2.566,2.622702,,,,,,,,,0.161111,0.001615,,0.161111,,,,,,0.4099,0.1583,0.0594,
US34540TQS41,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-08,2027-06-20,34540TQS4=,7961000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-08,,,Ba1,BBB-,97.3684,4.418808,4.46,4.26,4.418808,267.331199,Ordinary Call,,233.522565,247.2,0.080799,264.995552,98.709735,5.746353,0.056105,-2.008435,5.746353,95.904507,266.302764,,,,6.4718,6.335,46.9036,
US34540TQR67,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-08,2022-06-20,34540TQR6=,3102000.0,2.9,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-08,,,Ba1,BBB-,99.0073,3.327485,3.35,3.15,3.327485,162.795984,Ordinary Call,,155.628827,166.8,0.001137,175.00751,99.553829,2.256446,0.022384,-0.421709,2.256446,98.434625,175.056854,,,,2.3598,2.3223,6.6343,
US34540TQQ84,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-08,2020-06-20,34540TQQ8=,3960000.0,2.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-08,,,Ba1,BBB-,99.6288,3.066611,3.09,2.89,3.066611,120.761304,Ordinary Call,,115.092751,122.9,2.8e-05,148.767808,99.736588,0.431513,0.004305,0.004878,0.431513,99.521316,148.774288,,,,0.4306,0.4243,0.389,
US34540TQN53,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-02,2022-06-20,34540TQN5=,5004000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-02,,,Ba1,BBB-,99.2347,3.329412,3.36,3.15,3.329412,162.976806,Ordinary Call,,154.737463,166.0,0.006031,174.990428,99.755764,2.191933,0.021795,-0.766623,2.191933,98.665993,175.251879,,,,2.3575,2.32,6.6257,
US34540TQP02,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-02,2027-06-20,34540TQP0=,6042000.0,4.05,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-02,,,Ba1,BBB-,97.6608,4.422271,4.47,4.26,4.422271,267.694552,Ordinary Call,,231.066929,245.5,0.103207,265.000192,98.930846,5.557921,0.054429,-2.963175,5.557921,96.209388,266.667031,,,,6.4628,6.3261,46.8125,
US34540TQM70,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-02,2020-06-20,34540TQM7=,4099000.0,2.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-02,,,Ba1,BBB-,99.6501,3.066703,3.09,2.89,3.066703,120.728187,Ordinary Call,,115.060604,122.9,2.8e-05,148.776894,99.757915,0.431512,0.004306,0.004878,0.431512,99.54259,148.783376,,,,0.4306,0.4243,0.389,
US34540TQL97,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-25,2027-05-20,34540TQL9=,8922000.0,4.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-25,,,Ba1,BBB-,97.9771,4.42465,4.47,4.26,4.42465,268.253614,Ordinary Call,,227.728647,244.7,0.153221,264.994708,99.158187,5.235228,0.051615,-3.547318,5.235228,96.577427,267.48891,,,,6.3706,6.2358,45.659,
US34540TQK15,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-25,2022-05-20,34540TQK1=,6400000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-25,,,Ba1,BBB-,99.5771,3.287291,3.31,3.11,3.287291,159.260773,Ordinary Call,,134.943974,150.8,0.031568,170.002717,99.958599,1.815305,0.018161,-2.319608,1.815305,99.050564,171.414666,,,,2.272,2.2363,6.2059,
US34540TQG03,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-18,2022-05-20,34540TQG0=,7377000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-18,,,Ba1,BBB-,99.5771,3.287291,3.31,3.11,3.287291,159.260773,Ordinary Call,,134.943974,150.8,0.031568,170.002717,99.958599,1.815305,0.018161,-2.319608,1.815305,99.050564,171.414666,,,,2.272,2.2363,6.2059,
US34540TQD71,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-11,2022-05-20,34540TQD7=,8931000.0,3.05,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-11,,,Ba1,BBB-,99.4797,3.280699,3.31,3.1,3.280699,158.048202,Ordinary Call,,137.344372,153.0,0.016764,170.003027,99.906466,1.935548,0.019343,-1.819293,1.935548,98.9393,170.753287,,,,2.2731,2.2375,6.2107,
US34540TQC98,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-11,2020-05-20,34540TQC9=,8457000.0,2.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-11,,,Ba1,BBB-,99.73,3.076177,3.1,2.89,3.076177,118.771735,,,115.17304,125.7,2.2e-05,155.54236,99.815777,0.342406,0.003427,0.003552,0.342406,99.644445,155.548714,,,,0.3472,0.3422,0.2857,
US34540TQE54,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-11,2027-05-20,34540TQE5=,16234000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-11,,,Ba1,BBB-,97.4211,4.413947,4.46,4.25,4.413947,267.141728,Ordinary Call,,232.77863,247.4,0.084743,264.999099,98.740256,5.643493,0.055318,-2.082748,5.643493,95.974349,266.383165,,,,6.3887,6.2538,45.8407,
US34540TQB16,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-04-06,2027-04-20,34540TQB1=,12006000.0,4.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-04-06,,,Ba1,BBB-,98.0052,4.423081,4.47,4.26,4.423081,268.246558,Ordinary Call,,226.619202,243.7,0.157768,264.997891,99.162911,5.131241,0.05078,-3.614549,5.131241,96.623925,267.589985,,,,6.2873,6.1543,44.6097,
US34540TQA33,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-04-06,2022-04-20,34540TQA3=,9191000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-04-06,,,Ba1,BBB-,99.5897,3.287876,3.31,3.11,3.287876,158.956497,Ordinary Call,,134.505777,150.3,0.032329,169.986383,99.949494,1.728443,0.017339,-2.350071,1.728443,99.082567,171.482659,,,,2.1886,2.1542,5.8054,
US34540TPZ92,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-04-06,2020-04-20,34540TPZ9=,8894000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-04-06,,,Ba1,BBB-,99.822,3.066717,3.09,2.89,3.066717,118.687533,,,116.71337,122.0,1.3e-05,154.491294,99.887711,0.261545,0.002625,0.002393,0.261545,99.756439,154.496339,,,,0.2639,0.26,0.1957,
US345397YL15,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-31,2022-03-28,345397YL1=,850000000.0,3.339,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-31,,BBB,Ba1,BBB-,100.9217,2.903181,2.91,2.86,2.903181,124.002941,Ordinary Call,,121.965928,125.3,0.041644,131.402639,101.439203,2.025489,0.020641,0.046627,2.025489,100.407167,133.356624,,,,2.0445,2.0157,5.1561,
US345397YJ68,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-31,2022-03-28,345397YJ6=,400000000.0,3.2305,LIUSD3M,4.0,Floating: Fixed Margin over Index,2019-12-30,,BBB,Ba1,BBB-,99.5105,3.390202,3.434,3.382,3.390202,,,,,,,,,0.211111,0.002104,,0.211111,,,,,,2.2283,0.2083,0.0247,
US34540TPY28,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-30,2027-03-20,34540TPY2=,13211000.0,4.15,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-30,,,Ba1,BBB-,98.3169,4.425212,4.47,4.27,4.425212,268.780087,Ordinary Call,,226.677508,243.3,0.175771,265.000275,99.423951,4.953249,0.04935,-4.069179,4.953249,96.956464,267.909687,,,,6.1952,6.0641,43.4878,
US34540TPX45,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-30,2022-03-20,34540TPX4=,7109000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-30,,,Ba1,BBB-,99.619,3.280853,3.31,3.1,3.280853,158.602005,Ordinary Call,,146.086948,158.3,0.016553,169.999544,100.013397,1.785704,0.017964,-1.740282,1.785704,99.115182,170.793293,,,,2.1053,2.0723,5.4185,
US34540TVK59,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2019-08-29,2024-08-20,34540TVK5=,22228000.0,3.7,,2.0,Fixed:Plain Vanilla Fixed Coupon,2019-08-29,,,Ba1,BBB-,99.3125,3.863973,3.9,3.85,3.863973,225.056847,Ordinary Call,,195.190388,199.9,0.185298,219.986614,99.94137,3.011812,0.030329,-4.110557,3.011812,98.424922,224.434522,,,,4.21,4.1307,20.1371,
XS1959498327,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2019-03-04,2021-03-04,US195949832=,100000000.0,1.0,,1.0,Fixed:Plain Vanilla Fixed Coupon,2019-03-04,,,,,100.693,0.388777,0.38,0.28,0.388777,66.147066,,,70.798549,74.75,0.0,94.339826,100.978997,1.124675,0.011422,0.018345,1.124675,100.408167,94.339826,,,,1.1263,1.1225,2.3886,
US345397ZN61,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2019-01-07,2022-01-07,345397ZN6=,350000000.0,5.01388,LIUSD3M,4.0,Floating: Fixed Margin over Index,2020-01-07,,BBB,Ba1,BBB-,103.1632,3.394425,3.414,3.363,3.394425,,,,,,,,,0.233333,0.002409,,0.233333,,,,,,1.9689,0.2306,6502.0723,
US34540TTL60,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-07-06,2023-07-20,34540TTL6=,11469000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-07-06,,,Ba1,BBB-,100.159,3.950934,3.72,3.67,3.950934,192.851183,Ordinary Call,,178.247777,179.2,0.863778,209.919698,100.312894,0.867482,0.008856,-2.116162,0.867482,99.870078,236.337817,,,,0.5041,0.495,0.4928,
XS1821814800,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2018-05-15,2021-05-14,US182181480=,600000000.0,0.032,EIEUR3M,4.0,Floating: Fixed Margin over Index,2019-11-14,,BBB,Ba1,BBB-,99.337,0.533487,,,0.533487,,,,,,,,,0.086111,0.000855,,0.086111,,,,,,1.3665,0.0833,0.003,
US34540TSU78,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-29,2028-03-20,34540TSU7=,10243000.0,4.65,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-29,,,Ba1,BBB-,99.7263,4.689729,4.74,4.69,4.689729,301.399509,Ordinary Call,,240.160402,245.0,1.119373,274.999559,100.117169,2.734544,0.027673,-9.516717,2.734544,98.733506,291.559189,,,,6.7967,6.6416,53.0182,
US345397YY36,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-05,2021-04-05,345397YY3=,800000000.0,2.71025,LIUSD3M,4.0,Floating: Fixed Margin over Index,2020-01-06,,BBB,Ba1,BBB-,99.5405,3.072196,3.109,3.058,3.072196,,,,,,,,,0.230556,0.002296,,0.230556,,,,,,1.2375,0.2278,0.0837,
XS1729872652,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2017-12-01,2021-12-01,US172987265=,600000000.0,0.0,EIEUR3M,4.0,Floating: Fixed Margin over Index,2019-12-02,,BBB,Ba1,BBB-,98.261,0.93395,0.909,0.731,0.93395,,,,,,,,,0.133333,0.00131,,0.133333,,,,,,1.9523,0.1306,3.9791,
US34540TRG93,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-10,2024-08-20,34540TRG9=,5878000.0,3.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-10,,,Ba1,BBB-,98.4141,3.828665,3.86,3.66,3.828665,213.802687,Ordinary Call,,192.305492,206.3,0.036793,219.999762,99.30772,3.788901,0.037811,-1.656373,3.788901,97.41717,220.887611,,,,4.2296,4.1522,20.2861,
US345397YQ02,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-03,2022-08-03,345397YQ0=,900000000.0,2.979,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-03,,BBB,Ba1,BBB-,100.1235,2.928018,2.95,2.9,2.928018,129.707466,Ordinary Call,,126.663172,129.9,0.019416,133.997043,100.722621,2.358385,0.023927,0.029691,2.358385,99.526262,134.791445,,,,2.37,2.3361,6.7757,
US34540TQV79,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-15,2027-06-20,34540TQV7=,7397000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-15,,,Ba1,BBB-,97.3684,4.418808,4.46,4.26,4.418808,267.331199,Ordinary Call,,233.013769,246.9,0.080799,264.995552,98.709735,5.746353,0.056105,-2.008435,5.746353,95.904507,266.302764,,,,6.4718,6.335,46.9036,
US34540TQH85,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-18,2027-05-20,34540TQH8=,16544000.0,4.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-18,,,Ba1,BBB-,97.9771,4.42465,4.47,4.26,4.42465,268.253614,Ordinary Call,,227.728647,244.7,0.153221,264.994708,99.158187,5.235228,0.051615,-3.547318,5.235228,96.577427,267.48891,,,,6.3706,6.2358,45.659,
US34540TQF20,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-05-18,2020-05-20,34540TQF2=,6465000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-05-18,,,Ba1,BBB-,99.7678,3.066525,3.09,2.89,3.066525,120.822687,,,117.1896,124.7,2.1e-05,154.57083,99.853626,0.342423,0.003429,0.003535,0.342423,99.682196,154.577026,,,,0.3472,0.3421,0.2856,
US34540TPW61,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-30,2020-03-20,34540TPW6=,6309000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-30,,,Ba1,BBB-,99.8769,3.066785,3.09,2.89,3.066785,120.368573,,,121.145741,124.3,0.0009,157.544543,99.922605,0.177936,0.001791,0.029823,0.177936,99.833071,158.047388,,,,0.1806,0.1779,0.1193,
US34540TPV88,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-23,2027-03-20,34540TPV8=,15666000.0,4.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-23,,,Ba1,BBB-,98.5578,4.435774,4.48,4.28,4.435774,269.865785,Ordinary Call,,225.276289,241.8,0.241015,264.999482,99.581348,4.67451,0.046693,-4.605739,4.67451,97.246716,268.983134,,,,6.1861,6.0549,43.3973,
US34540TPU06,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-23,2022-03-20,34540TPU0=,7039000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-23,,,Ba1,BBB-,99.7063,3.239034,3.27,3.06,3.239034,156.059541,Ordinary Call,,142.451039,153.1,0.033627,164.998546,100.035736,1.623281,0.016344,-2.516328,1.623281,99.218511,166.609054,,,,2.1053,2.0725,5.4198,
US34540TPT33,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-23,2020-03-20,34540TPT3=,6560000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-23,,,Ba1,BBB-,99.8769,3.066785,3.09,2.89,3.066785,120.368573,,,121.145741,124.3,0.0009,157.544543,99.922605,0.177936,0.001791,0.029823,0.177936,99.833071,158.047388,,,,0.1806,0.1779,0.1193,
US34540TPS59,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-16,2027-03-20,34540TPS5=,8425000.0,4.05,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-16,,,Ba1,BBB-,97.7696,4.414873,4.46,4.25,4.414873,267.702097,Ordinary Call,,228.140721,243.5,0.110704,265.003188,98.999975,5.311065,0.052607,-2.739728,5.311065,96.369615,266.841562,,,,6.2131,6.0819,43.6621,
US34540TPQ93,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-16,2020-03-20,34540TPQ9=,4806000.0,2.35,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-16,,,Ba1,BBB-,99.8679,3.066633,3.09,2.89,3.066633,120.42922,,,121.205362,124.2,0.0009,157.52931,99.913594,0.177936,0.00179,0.029814,0.177936,99.824081,158.031992,,,,0.1806,0.1779,0.1193,
US34540TPR76,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-16,2022-03-20,34540TPR7=,5346000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-16,,,Ba1,BBB-,99.619,3.280853,3.31,3.1,3.280853,158.602084,Ordinary Call,,146.086948,158.3,0.016553,169.999544,100.013397,1.785704,0.017964,-1.740282,1.785704,99.115182,170.793293,,,,2.1053,2.0723,5.4185,
US34540TPN62,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-09,2022-03-20,34540TPN6=,6832000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-09,,,Ba1,BBB-,99.4188,3.276653,3.3,3.1,3.276653,157.298215,Ordinary Call,,147.404752,159.2,0.007707,170.000562,99.864058,1.906168,0.019132,-1.053429,1.906168,98.90746,170.370604,,,,2.1076,2.0746,5.4266,
US34540TPP11,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-09,2027-03-20,34540TPP1=,9252000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-09,,,Ba1,BBB-,97.4942,4.409969,4.45,4.25,4.409969,267.195387,Ordinary Call,,230.647178,245.2,0.080627,264.992909,98.765621,5.453774,0.053862,-2.434237,5.453774,96.072524,266.334007,,,,6.2221,6.0909,43.7499,
US34540TPM89,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-09,2020-03-20,34540TPM8=,9485000.0,2.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-09,,,Ba1,BBB-,99.8589,3.066481,3.09,2.89,3.066481,120.518733,,,121.293362,124.2,0.000899,157.51407,99.904582,0.177936,0.00179,0.029805,0.177936,99.815092,158.016589,,,,0.1806,0.1779,0.1193,
US34540TPL07,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-02,2027-03-20,34540TPL0=,20227000.0,4.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-02,,,Ba1,BBB-,98.5478,4.437428,4.48,4.28,4.437428,270.037362,Ordinary Call,,220.639564,239.2,0.250998,264.999765,99.559241,4.637033,0.046314,-4.690561,4.637033,97.243558,269.148666,,,,6.186,6.0547,43.396,
US34540TPK24,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-02,2022-03-20,34540TPK2=,8239000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-02,,,Ba1,BBB-,99.619,3.280853,3.31,3.1,3.280853,158.602084,Ordinary Call,,146.086948,158.3,0.016553,169.999544,100.013397,1.785704,0.017964,-1.740282,1.785704,99.115182,170.793293,,,,2.1053,2.0723,5.4185,
US34540TPJ50,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-03-02,2020-03-20,34540TPJ5=,10156000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-03-02,,,Ba1,BBB-,99.8769,3.066785,3.09,2.89,3.066785,120.368573,,,121.145741,124.3,0.0009,157.544543,99.922605,0.177936,0.001791,0.029823,0.177936,99.833071,158.047388,,,,0.1806,0.1779,0.1193,
US34540TPH94,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-02-24,2027-02-20,34540TPH9=,29511000.0,4.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-02-24,,BBB,Ba1,BBB-,98.563,4.437556,4.48,4.28,4.437556,269.940365,Ordinary Call,,227.737339,244.6,0.243226,264.998008,99.565972,4.587946,0.045991,-4.686248,4.587946,97.266425,269.054798,,,,6.1027,5.9732,42.375,
US34540TPG12,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-02-24,2022-02-20,34540TPG1=,15274000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-02-24,,,Ba1,BBB-,99.7009,3.2475,3.27,3.07,3.2475,155.85561,Ordinary Call,,134.898412,147.1,0.02515,164.982383,100.011094,1.563012,0.015777,-2.670407,1.563012,99.222235,166.227906,,,,2.022,1.9904,5.0458,
US34540TPF39,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-02-24,2020-02-20,34540TPF3=,17377000.0,2.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-02-24,,,Ba1,BBB-,99.9374,3.066675,3.09,2.89,3.066675,112.402368,,,125.298966,131.6,0.00037,149.195768,99.962965,0.099792,0.001007,0.012312,0.099792,99.912611,149.562827,,,,0.0972,0.0958,0.0564,
US345397YG20,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-01-09,2024-01-09,345397YG2=,750000000.0,3.81,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-01-09,,BBB,Ba1,BBB-,101.5038,3.40326,3.41,3.36,3.40326,177.377177,Ordinary Call,,172.972585,175.6,0.055681,178.691711,102.410686,3.563891,0.036194,0.064387,3.563891,100.601001,180.183555,,,,3.5874,3.5281,14.664,
US34540TPE63,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-12-22,2021-12-20,34540TPE6=,18934000.0,3.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-22,,,Ba1,BBB-,99.9387,3.282162,3.31,3.1,3.282162,147.699529,Ordinary Call,,160.197883,164.6,0.12387,164.991698,100.124323,1.077791,0.010795,-2.691617,1.077791,99.58459,171.653168,,,,0.4306,0.4237,0.388,
US34540TPC08,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-12-15,2021-12-20,34540TPC0=,14351000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-15,,,Ba1,BBB-,99.9884,3.305404,3.33,3.13,3.305404,145.450866,Ordinary Call,,163.547711,166.9,0.167349,164.981627,100.147312,0.954826,0.009568,-2.563996,0.954826,99.668904,173.978343,,,,0.4306,0.4237,0.3881,
US34540TPA42,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-12-08,2026-12-20,34540TPA4=,25867000.0,4.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-08,,BBB,Ba1,BBB-,99.4882,4.335816,4.38,4.18,4.335816,265.659035,Ordinary Call,,216.428557,224.6,0.591577,250.005655,100.075064,3.31385,0.033063,-7.688164,3.31385,98.421924,259.972477,,,,6.057,5.9299,41.1895,
