Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
US37045VAE02,GENERAL MOTORS CO,Automotive Manufacturer,United States,United States,2014-07-21,2023-10-02,37045VAE0=,1499562000,4.875,,2,Fixed:Plain Vanilla Fixed Coupon,2014-04-02,,BBB,Baa3,BBB,107.5705,2.718508,2.73,2.68,2.718508,109.572224,Make Whole Call,,107.563721,112.1,0,112.339648,108.492218,3.367719,0.036692,0.136487,3.367719,106.658077,112.339648,,,,3.4109,3.3656,13.6417,
USU3821PAB86,GENERAL MOTORS CO,Automotive Manufacturer,Eurobond,United States,2013-09-27,2023-10-02,US097590753=,438000,4.875,,2,Fixed:Plain Vanilla Fixed Coupon,2013-09-27,,BBB,Baa3,BBB,107.5791,2.716164,2.73,2.68,2.716164,109.724119,Make Whole Call,,107.708914,112.11,0,112.426444,108.500927,3.367773,0.036695,0.136494,3.367773,106.666569,112.426444,,,,3.4109,3.3656,13.6414,
US37045VAC46,GENERAL MOTORS CO,Automotive Manufacturer,United States,United States,2013-09-27,2043-10-02,37045VAC4=,48000,6.25,,2,Fixed:Plain Vanilla Fixed Coupon,2013-09-27,,BBB,Baa3,BBB,114.1363,5.204695,5.27,5.22,5.204695,333.399141,Make Whole Call,,326.500553,335.4857,0,315.015411,117.901386,12.838182,0.148804,2.34347,12.838182,110.540979,315.015411,,,,13.1869,12.854,239.1865,
USU3821PAC69,GENERAL MOTORS CO,Automotive Manufacturer,Eurobond,United States,2013-09-27,2043-10-02,US097591369=,48000,6.25,,2,Fixed:Plain Vanilla Fixed Coupon,2013-09-27,,BBB,Baa3,BBB,112.3965,5.322903,5.27,5.21,5.322903,333.399831,Make Whole Call,,326.495618,335.39,0,327.209178,116.079298,12.750858,0.145573,2.319867,12.750858,108.879235,327.209178,,,,13.1869,12.854,239.1864,
US37045VAB62,GENERAL MOTORS CO,Automotive Manufacturer,United States,United States,2013-09-27,2023-10-02,37045VAB6=,438000,4.875,,2,Fixed:Plain Vanilla Fixed Coupon,2013-09-27,,BBB,Baa3,BBB,107.5705,2.718508,2.73,2.68,2.718508,109.577747,Make Whole Call,,107.56917,112.0984,0,112.339648,108.492218,3.367719,0.036692,0.136487,3.367719,106.658077,112.339648,,,,3.4109,3.3656,13.6416,
COJ26CD45433,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-10-02,2020-10-02,COJ26CD45433=PIPC,7000000000,5.2459,,4,Fixed:Plain Vanilla Fixed Coupon,2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45425,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-10-01,2020-10-01,COJ26CD45425=PIPC,14000000000,5.2459,,4,Fixed:Plain Vanilla Fixed Coupon,2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45391,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-09-23,2021-09-23,COJ26CD45391=PIPC,8000000000,5.44326,IBR1M,12,Floating: Floating,2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45409,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-09-23,2021-03-23,COJ26CD45409=PIPC,10000000000,5.438,,4,Fixed:Plain Vanilla Fixed Coupon,2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45383,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-09-23,2021-09-23,COJ26CD45383=PIPC,10000000000,5.534,,4,Fixed:Plain Vanilla Fixed Coupon,2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45417,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-09-23,2021-03-23,COJ26CD45417=PIPC,10000000000,5.33833,IBR1M,12,Floating: Floating,2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45375,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-09-16,2020-09-16,COJ26CD45375=PIPC,10000000000,5.2458,,4,Fixed:Plain Vanilla Fixed Coupon,2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45367,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-09-03,2020-08-03,COJ26CD45367=INFV,13000000000,5.2887,,0,Fixed: Pay only at Maturity,2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45359,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-30,2021-08-30,COJ26CD45359=PIPC,2000000000,5.5124,CODTFS,4,Floating: Fixed Margin over Index,2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,,
COJ26CD45334,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-30,2021-08-30,COJ26CD45334=PIPC,6000000000,5.44326,IBR1M,12,Floating: Floating,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45342,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-30,2020-08-30,COJ26CD45342=PIPC,2000000000,5.2458,,4,Fixed:Plain Vanilla Fixed Coupon,2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45326,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-29,2021-08-29,COJ26CD45326=PIPC,6000000000,5.44326,IBR1M,12,Floating: Floating,2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45318,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-27,2020-08-27,COJ26CD45318=PIPC,7000000000,5.35,,0,Fixed: Pay only at Maturity,2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45300,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-22,2021-08-22,COJ26CD45300=INFV,2000000000,5.55519,CODTFS,4,Floating: Fixed Margin over Index,2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1083,,
COJ26CD45276,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-01,2020-08-01,COJ26CD45276=PIPC,7000000000,5.2458,,4,Fixed:Plain Vanilla Fixed Coupon,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45292,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-01,2020-08-01,COJ26CD45292=PIPC,2500000000,5.2459,,4,Fixed:Plain Vanilla Fixed Coupon,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45284,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-08-01,2021-08-01,COJ26CD45284=PIPC,11000000000,5.44431,IBR1M,12,Floating: Floating,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45250,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-31,2021-01-31,COJ26CD45250=PIPC,15500000000,5.33833,IBR1M,12,Floating: Floating,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45243,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-31,2021-01-31,COJ26CD45243=PIPC,5000000000,5.438,,4,Fixed:Plain Vanilla Fixed Coupon,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45235,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-30,2020-07-30,COJ26CD45235=INFV,2124025932,5.2939,,4,Fixed:Plain Vanilla Fixed Coupon,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45227,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-19,2020-07-19,COJ26CD45227=INFV,2215352171,5.2939,,4,Fixed:Plain Vanilla Fixed Coupon,2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45219,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-18,2020-05-18,COJ26CD45219=PIPC,20000000000,5.2278,,0,Fixed: Pay only at Maturity,2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45193,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-17,2021-07-17,COJ26CD45193=INFV,2000000000,5.6299,,4,Fixed:Plain Vanilla Fixed Coupon,2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45201,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-17,2021-01-17,COJ26CD45201=INFV,3000000000,5.4861,,4,Fixed:Plain Vanilla Fixed Coupon,2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45185,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-17,2020-12-17,COJ26CD45185=PIPC,3000000000,5.582,,4,Fixed:Plain Vanilla Fixed Coupon,2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45177,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-03,2020-07-03,COJ26CD45177=PIPC,4000000000,5.3419,,4,Fixed:Plain Vanilla Fixed Coupon,2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45169,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-03,2020-04-28,COJ26CD45169=PIPC,23000000000,5.2755,,0,Fixed: Pay only at Maturity,2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45151,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-28,2020-06-28,COJ26CD45151=INFV,500000000,5.39,,4,Fixed:Plain Vanilla Fixed Coupon,2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45144,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-25,2020-06-25,COJ26CD45144=INFV,8000000000,5.3901,,4,Fixed:Plain Vanilla Fixed Coupon,2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45136,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-20,2020-06-20,COJ26CD45136=INFV,13000000000,5.5,,0,Fixed: Pay only at Maturity,2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45110,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-17,2020-12-07,COJ26CD45110=INFV,3000000000,5.582,,4,Fixed:Plain Vanilla Fixed Coupon,2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45128,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-17,2021-06-17,COJ26CD45128=INFV,2000000000,5.7737,,4,Fixed:Plain Vanilla Fixed Coupon,2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45102,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-11,2020-06-11,COJ26CD45102=INFV,7000000000,5.39,,4,Fixed:Plain Vanilla Fixed Coupon,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45094,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-06-10,2020-06-10,COJ26CD45094=INFV,5000000000,5.3901,,4,Fixed:Plain Vanilla Fixed Coupon,2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45078,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-05-31,2020-05-31,COJ26CD45078=INFV,4000000000,5.3901,,4,Fixed:Plain Vanilla Fixed Coupon,2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45060,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-05-31,2020-11-30,COJ26CD45060=INFV,2000000000,5.7811,,0,Fixed: Pay only at Maturity,2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45086,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-05-31,2020-11-30,COJ26CD45086=INFV,5000000000,5.582,,4,Fixed:Plain Vanilla Fixed Coupon,2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CB00051,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-05-08,2022-05-08,COJ26CB00051=INFV,1.51757E+11,6.42,,4,Fixed:Plain Vanilla Fixed Coupon,2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CB00044,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-05-08,2024-05-08,COJ26CB00044=INFV,1.48243E+11,6.84,,4,Fixed:Plain Vanilla Fixed Coupon,2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45045,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-04-09,2021-04-09,COJ26CD45045=INFV,4500000000,5.8695,,4,Fixed:Plain Vanilla Fixed Coupon,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45037,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-04-03,2020-04-03,COJ26CD45037=INFV,3500000000,5.438,,4,Fixed:Plain Vanilla Fixed Coupon,2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45052,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-04-09,2020-04-09,COJ26CD45052=INFV,2500000000,5.4381,,4,Fixed:Plain Vanilla Fixed Coupon,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45029,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-04-01,2020-04-01,COJ26CD45029=INFV,4000000000,5.438,,4,Fixed:Plain Vanilla Fixed Coupon,2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44964,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-22,2021-03-22,COJ26CD44964=INFV,5000000000,5.9652,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44972,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-22,2020-03-22,COJ26CD44972=INFV,5000000000,5.34147,CODTFS,4,Floating: Fixed Margin over Index,2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1863,,
COJ26CD44998,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-22,2020-09-22,COJ26CD44998=INFV,8000000000,5.6779,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44980,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-22,2020-09-12,,1800000000,5.7259,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44949,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-21,2020-03-21,COJ26CD44949=INFV,10500000000,5.4861,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44915,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-18,2021-03-18,COJ26CD44915=INFV,1500000000,6.0129,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44873,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-15,2021-03-15,COJ26CD44873=INFV,200000000,6.0129,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44907,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-15,2020-03-15,,5000000000,5.486,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44857,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-13,2021-03-03,,200000000,5.8695,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44840,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-12,2021-03-02,,250000000,5.3901,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44832,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-12,2020-03-12,,250000000,5.0053,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44824,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-11,2020-03-11,COJ26CD44824=INFV,4000000000,5.582,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44816,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-11,2021-03-11,COJ26CD44816=INFV,16000000000,6.0607,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44808,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-11,2021-03-11,COJ26CD44808=INFV,6500000000,6.0129,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44790,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-08,2020-03-08,COJ26CD44790=INFV,1500000000,5.582,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44782,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-08,2021-03-08,COJ26CD44782=INFV,2000000000,6.0607,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44774,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-07,2021-02-08,,500000000,6.3783,,0,Fixed: Pay only at Maturity,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44766,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-07,2021-03-07,COJ26CD44766=INFV,1000000000,6.0607,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44725,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-04,2020-03-04,COJ26CD44725=INFV,2000000000,5.5821,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44717,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-04,2020-03-04,,180000000,5.6,,0,Fixed: Pay only at Maturity,2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44683,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-01,2020-03-01,COJ26CD44683=INFV,7000000000,5.6778,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44691,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-01,2021-03-01,COJ26CD44691=INFV,1500000000,6.0607,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44675,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-28,2021-02-18,,250000000,5.8695,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44659,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-26,2020-02-26,COJ26CD44659=INFV,1000000000,5.6,,0,Fixed: Pay only at Maturity,2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44592,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-19,2020-08-19,COJ26CD44592=INFV,300000000,5.9859,,0,Fixed: Pay only at Maturity,2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44550,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-18,2020-02-18,COJ26CD44550=INFV,3000000000,5.63,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44543,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-13,2020-02-13,,810500000,5.5,,0,Fixed: Pay only at Maturity,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44493,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-13,2021-02-13,COJ26CD44493=INFV,7000000000,6.061,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44535,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-13,2020-02-13,,100000000,5,,0,Fixed: Pay only at Maturity,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44501,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-13,2021-02-13,COJ26CD44501=INFV,10000000000,6.109,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44519,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-13,2020-02-13,COJ26CD44519=INFV,200000000,5.198,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44469,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-12,2020-02-12,COJ26CD44469=INFV,5000000000,5.63,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44485,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-12,2020-02-12,COJ26CD44485=INFV,1000000000,5.486,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
